HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text,Answer.extremism level.label,Approve,Reject
3T6SSHJUZF3EYF3GDYUTQSA8IOCII1,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,374TNBHA8COGSX4YKQQ792R8Z5HQY8,A2CR0YT6047177,Approved,Mon Apr 10 05:18:45 PDT 2023,Mon Apr 10 05:19:17 PDT 2023,Thu Apr 13 05:19:17 PDT 2023,Thu Apr 13 05:19:34 PDT 2023,,,32,100% (13/13),100% (13/13),100% (13/13),"@SecBlinken @DeptofDefense Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Neutral,,
3T6SSHJUZF3EYF3GDYUTQSA8IOCII1,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3LBXNTKX0SOL0TX2YSTJ4TUANZIX9M,AD1ILDUXZHASF,Approved,Mon Apr 10 05:18:10 PDT 2023,Mon Apr 10 05:18:38 PDT 2023,Thu Apr 13 05:18:38 PDT 2023,Thu Apr 13 05:19:24 PDT 2023,,,28,100% (16/16),100% (16/16),100% (16/16),"@SecBlinken @DeptofDefense Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Near-left,,
3PGQRAZX02DPITLHMSAAGIAJH5CSY9,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3DZQRBDBSM8RPAMNN9MME8AW8S7S3T,A11O9ZXAWXHHRV,Approved,Mon Apr 10 05:19:18 PDT 2023,Mon Apr 10 05:21:14 PDT 2023,Thu Apr 13 05:21:14 PDT 2023,Thu Apr 13 05:21:29 PDT 2023,,,116,100% (1/1),100% (1/1),100% (1/1),"@FoxNews Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Near-right,,
3PGQRAZX02DPITLHMSAAGIAJH5CSY9,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3I02618YA1ZEBCJEACET6CVLYLJUPM,A274TVSAYC8Y6U,Approved,Mon Apr 10 05:18:19 PDT 2023,Mon Apr 10 05:19:44 PDT 2023,Thu Apr 13 05:19:44 PDT 2023,Thu Apr 13 05:20:23 PDT 2023,,,85,100% (3/3),100% (3/3),100% (3/3),"@FoxNews Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Far-right,,
3PGQRAZX02DPITLHMSAAGIAJH5CSY9,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3X66WABAJXBOZ5DWS9S5PURTKHE3GL,A2OPFEYJOGO43T,Approved,Mon Apr 10 05:19:18 PDT 2023,Mon Apr 10 05:21:08 PDT 2023,Thu Apr 13 05:21:08 PDT 2023,Thu Apr 13 05:21:28 PDT 2023,,,110,100% (16/16),100% (16/16),100% (16/16),"@FoxNews Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Far-left,,
3PGQRAZX02DPITLHMSAAGIAJH5CSY9,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3H7Z272LX80BSMWK1YMSFPZ2LURPLO,A2P0EZBOOTBSAL,Approved,Mon Apr 10 05:18:34 PDT 2023,Mon Apr 10 05:19:43 PDT 2023,Thu Apr 13 05:19:43 PDT 2023,Thu Apr 13 05:20:23 PDT 2023,,,69,100% (10/10),100% (10/10),100% (10/10),"@FoxNews Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Near-left,,
3PGQRAZX02DPITLHMSAAGIAJH5CSY9,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3K9FOBBF2ICBP1K7LJ90B0U7LFQLNO,A3K9ZNOQFBE037,Approved,Mon Apr 10 05:19:19 PDT 2023,Mon Apr 10 05:19:57 PDT 2023,Thu Apr 13 05:19:57 PDT 2023,Thu Apr 13 05:20:27 PDT 2023,,,38,100% (11/11),100% (11/11),100% (11/11),"@FoxNews Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Far-right,,
36U4VBVNQO6W051ZX2DGNNZAZFIURP,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3Z4AIRP3C763BOU7UFEQPNCRPNV1XI,A14I668CAQXSBD,Approved,Mon Apr 10 05:18:19 PDT 2023,Mon Apr 10 05:19:31 PDT 2023,Thu Apr 13 05:19:31 PDT 2023,Thu Apr 13 05:19:39 PDT 2023,,,72,100% (21/21),100% (21/21),100% (21/21),"Travelers boarding an airplane to #China will be required to show only 1 negative #PCR test result in 48 hours, instead of two previously as China relaxed its #covid19 entry rules. https://t.co/bf7szKsWxv",Far-left,,
36U4VBVNQO6W051ZX2DGNNZAZFIURP,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3CFVK00FWME3IGEFM2NJ9P8LQP16LZ,A1E9PENFLHQBHH,Approved,Mon Apr 10 05:19:51 PDT 2023,Mon Apr 10 05:21:29 PDT 2023,Thu Apr 13 05:21:29 PDT 2023,Thu Apr 13 05:21:30 PDT 2023,,,98,100% (3/3),100% (3/3),100% (3/3),"Travelers boarding an airplane to #China will be required to show only 1 negative #PCR test result in 48 hours, instead of two previously as China relaxed its #covid19 entry rules. https://t.co/bf7szKsWxv",Near-right,,
36U4VBVNQO6W051ZX2DGNNZAZFIURP,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3URFVVM166B8PGLKXLCVXAXZ8KQZUC,A1TLQ9SC7DDI4J,Approved,Mon Apr 10 05:20:33 PDT 2023,Mon Apr 10 05:20:42 PDT 2023,Thu Apr 13 05:20:42 PDT 2023,Thu Apr 13 05:21:24 PDT 2023,,,9,100% (17/17),100% (17/17),100% (17/17),"Travelers boarding an airplane to #China will be required to show only 1 negative #PCR test result in 48 hours, instead of two previously as China relaxed its #covid19 entry rules. https://t.co/bf7szKsWxv",Near-right,,
36U4VBVNQO6W051ZX2DGNNZAZFIURP,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3CPLWGV3MPSGOZJYWM6A6R3CLL99NF,A2IGLEYF90G1B7,Approved,Mon Apr 10 05:18:29 PDT 2023,Mon Apr 10 05:18:40 PDT 2023,Thu Apr 13 05:18:40 PDT 2023,Thu Apr 13 05:19:24 PDT 2023,,,11,100% (1/1),100% (1/1),100% (1/1),"Travelers boarding an airplane to #China will be required to show only 1 negative #PCR test result in 48 hours, instead of two previously as China relaxed its #covid19 entry rules. https://t.co/bf7szKsWxv",Near-right,,
36U4VBVNQO6W051ZX2DGNNZAZFIURP,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3A9AA95ATXFXQXTZ9B6LY035Z4R5PG,A2SR4PNIZLNRHT,Approved,Mon Apr 10 05:20:54 PDT 2023,Mon Apr 10 05:21:12 PDT 2023,Thu Apr 13 05:21:12 PDT 2023,Thu Apr 13 05:21:28 PDT 2023,,,18,100% (7/7),100% (7/7),100% (7/7),"Travelers boarding an airplane to #China will be required to show only 1 negative #PCR test result in 48 hours, instead of two previously as China relaxed its #covid19 entry rules. https://t.co/bf7szKsWxv",Near-left,,
371Q3BEXDH2PNJVMIECTUPJLNZGSZ0,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3R0T90IZ1T5CC59FL236IXVNQUQGCV,A17S6D2Z3VO1M5,Approved,Mon Apr 10 05:18:53 PDT 2023,Mon Apr 10 05:19:06 PDT 2023,Thu Apr 13 05:19:06 PDT 2023,Thu Apr 13 05:19:30 PDT 2023,,,13,100% (12/12),100% (12/12),100% (12/12),"@MSNBC Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Neutral,,
371Q3BEXDH2PNJVMIECTUPJLNZGSZ0,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3AAPLD8UCDA7YI61RUGES77STG3HTE,A1DUPOUC9RNU4L,Approved,Mon Apr 10 05:18:47 PDT 2023,Mon Apr 10 05:19:02 PDT 2023,Thu Apr 13 05:19:02 PDT 2023,Thu Apr 13 05:19:29 PDT 2023,,,15,100% (4/4),100% (4/4),100% (4/4),"@MSNBC Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Near-left,,
371Q3BEXDH2PNJVMIECTUPJLNZGSZ0,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3DY4FPOOA2HZ04OTSUSN7TXJDAHRV1,A3LZHZSE1ZA3B2,Approved,Mon Apr 10 05:18:54 PDT 2023,Mon Apr 10 05:20:50 PDT 2023,Thu Apr 13 05:20:50 PDT 2023,Thu Apr 13 05:21:25 PDT 2023,,,116,100% (13/13),100% (13/13),100% (13/13),"@MSNBC Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Near-left,,
371Q3BEXDH2PNJVMIECTUPJLNZGSZ0,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,32KTQ2V7RE8A6HYYKLRATCECGVZ9MF,A4RSIQQ5UOED2,Approved,Mon Apr 10 05:18:28 PDT 2023,Mon Apr 10 05:20:02 PDT 2023,Thu Apr 13 05:20:02 PDT 2023,Thu Apr 13 05:20:28 PDT 2023,,,94,100% (11/11),100% (11/11),100% (11/11),"@MSNBC Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Near-left,,
371Q3BEXDH2PNJVMIECTUPJLNZGSZ0,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,317HQ483I8L9Z0C10GCNJK2F4BWNIC,AGZXQK81Y9BEI,Approved,Mon Apr 10 05:18:54 PDT 2023,Mon Apr 10 05:20:35 PDT 2023,Thu Apr 13 05:20:35 PDT 2023,Thu Apr 13 05:20:36 PDT 2023,,,101,100% (14/14),100% (14/14),100% (14/14),"@MSNBC Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Neutral,,
3TKXBROM5T3ATQNMVGFT2TP8V31IJD,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3F1567XTNXY1RWWQCEYRALYHQWWQ9J,A1B578RX412W17,Approved,Mon Apr 10 05:18:40 PDT 2023,Mon Apr 10 05:19:36 PDT 2023,Thu Apr 13 05:19:36 PDT 2023,Thu Apr 13 05:19:41 PDT 2023,,,56,100% (10/10),100% (10/10),100% (10/10),"@CNN Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Neutral,,
3TKXBROM5T3ATQNMVGFT2TP8V31IJD,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3JW0YLFXRU9HNP5KHY7PGUOECYXWWI,A1C8O0R5IGZOI0,Approved,Mon Apr 10 05:18:01 PDT 2023,Mon Apr 10 05:19:46 PDT 2023,Thu Apr 13 05:19:46 PDT 2023,Thu Apr 13 05:20:24 PDT 2023,,,105,100% (1/1),100% (1/1),100% (1/1),"@CNN Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Near-left,,
3TKXBROM5T3ATQNMVGFT2TP8V31IJD,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3HOSI13XH0HJ5D52J8X9WIA8Y2MDDI,A1D7MRCBCRJL4V,Approved,Mon Apr 10 05:19:40 PDT 2023,Mon Apr 10 05:21:00 PDT 2023,Thu Apr 13 05:21:00 PDT 2023,Thu Apr 13 05:21:26 PDT 2023,,,80,100% (1/1),100% (1/1),100% (1/1),"@CNN Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Neutral,,
3TKXBROM5T3ATQNMVGFT2TP8V31IJD,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,30ZX6P7VF9O95P7EWFZ33XEH6VV2JD,A29Y78KCGCG7PB,Approved,Mon Apr 10 05:21:15 PDT 2023,Mon Apr 10 05:21:36 PDT 2023,Thu Apr 13 05:21:36 PDT 2023,Thu Apr 13 05:22:23 PDT 2023,,,21,100% (9/9),100% (9/9),100% (9/9),"@CNN Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Neutral,,
3TKXBROM5T3ATQNMVGFT2TP8V31IJD,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,32XVDSJFP0QZ6XDZZCCVJP6YAPP2MG,AWEOVYNS6G6OR,Approved,Mon Apr 10 05:18:27 PDT 2023,Mon Apr 10 05:18:59 PDT 2023,Thu Apr 13 05:18:59 PDT 2023,Thu Apr 13 05:19:28 PDT 2023,,,32,100% (20/20),100% (20/20),100% (20/20),"@CNN Xi Jinping has consistently prioritized politics ahead of economics, and the Covid Zero policy is a prime example. The Zero-Covid policy is directly suppressing Chinese people, but it also affects us all over the world.
#COVID19 #COVIDIsAirborne #China
https://t.co/2qr6QIWram",Near-right,,
3U18MJKL1UFFZDS7I4BZKX8URIMNCK,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3FFJ6VRIL2H6E4KUZAAP8862WILI0W,A2N763N3507RFA,Approved,Mon Apr 10 05:21:16 PDT 2023,Mon Apr 10 05:22:22 PDT 2023,Thu Apr 13 05:22:22 PDT 2023,Thu Apr 13 05:22:28 PDT 2023,,,66,100% (6/6),100% (6/6),100% (6/6),Adaptation and psychometric evaluation of Hungarian version of the Fear of COVID-19 Scale https://t.co/dqRLv1FoWf #covid19,Far-left,,
3U18MJKL1UFFZDS7I4BZKX8URIMNCK,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3QL2OFSM97BIMXQ186G18H4KR6CNCA,A31P8S2RNOBVYX,Approved,Mon Apr 10 05:18:49 PDT 2023,Mon Apr 10 05:20:37 PDT 2023,Thu Apr 13 05:20:37 PDT 2023,Thu Apr 13 05:21:23 PDT 2023,,,108,100% (4/4),100% (4/4),100% (4/4),Adaptation and psychometric evaluation of Hungarian version of the Fear of COVID-19 Scale https://t.co/dqRLv1FoWf #covid19,Neutral,,
3U18MJKL1UFFZDS7I4BZKX8URIMNCK,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,30LB5CDZND3S9U94ZEYB839SSVN0ZB,A3B2XON26P8JAM,Approved,Mon Apr 10 05:20:12 PDT 2023,Mon Apr 10 05:20:46 PDT 2023,Thu Apr 13 05:20:46 PDT 2023,Thu Apr 13 05:21:24 PDT 2023,,,34,100% (12/12),100% (12/12),100% (12/12),Adaptation and psychometric evaluation of Hungarian version of the Fear of COVID-19 Scale https://t.co/dqRLv1FoWf #covid19,Far-right,,
3U18MJKL1UFFZDS7I4BZKX8URIMNCK,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3JJVG1YBECQVM3SPQ6OK3GYGI0CB51,AG62J8MOAACK3,Approved,Mon Apr 10 05:19:30 PDT 2023,Mon Apr 10 05:19:57 PDT 2023,Thu Apr 13 05:19:57 PDT 2023,Thu Apr 13 05:20:27 PDT 2023,,,27,100% (16/16),100% (16/16),100% (16/16),Adaptation and psychometric evaluation of Hungarian version of the Fear of COVID-19 Scale https://t.co/dqRLv1FoWf #covid19,Far-left,,
3U18MJKL1UFFZDS7I4BZKX8URIMNCK,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,33FBRBDW6PSXJQ3X24RIQKEP2BD8C7,AGYU1N4MKSK04,Approved,Mon Apr 10 05:21:05 PDT 2023,Mon Apr 10 05:21:34 PDT 2023,Thu Apr 13 05:21:34 PDT 2023,Thu Apr 13 05:22:23 PDT 2023,,,29,100% (8/8),100% (8/8),100% (8/8),Adaptation and psychometric evaluation of Hungarian version of the Fear of COVID-19 Scale https://t.co/dqRLv1FoWf #covid19,Near-left,,
37PGLWGSJTZ54AT4D1F538PLAS1IKC,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,33L7PJKHCHRE5758OQM8FUETQXD8TQ,A12MUH7GQDNCLP,Approved,Mon Apr 10 05:18:07 PDT 2023,Mon Apr 10 05:18:42 PDT 2023,Thu Apr 13 05:18:42 PDT 2023,Thu Apr 13 05:19:25 PDT 2023,,,35,100% (8/8),100% (8/8),100% (8/8),"Day 967:

#COVID19 cases keep rising! #WearAMask#GetVaccinated #GetBoosted
 
Global:
Cases: 634,270,502
Deaths: 6,607,765

US:
Cases: 97,977,357
Deaths: 1,074,485",Near-left,,
37PGLWGSJTZ54AT4D1F538PLAS1IKC,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3DQQ64TANHER3G8J5CTUO0GIJ1VPWH,A14I668CAQXSBD,Approved,Mon Apr 10 05:18:37 PDT 2023,Mon Apr 10 05:19:49 PDT 2023,Thu Apr 13 05:19:49 PDT 2023,Thu Apr 13 05:20:24 PDT 2023,,,72,100% (21/21),100% (21/21),100% (21/21),"Day 967:

#COVID19 cases keep rising! #WearAMask#GetVaccinated #GetBoosted
 
Global:
Cases: 634,270,502
Deaths: 6,607,765

US:
Cases: 97,977,357
Deaths: 1,074,485",Near-right,,
37PGLWGSJTZ54AT4D1F538PLAS1IKC,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3FE2ERCCZY1JY7ZHEQ2K763WGZWPO5,A3QL14YXN7404Z,Approved,Mon Apr 10 05:18:34 PDT 2023,Mon Apr 10 05:19:08 PDT 2023,Thu Apr 13 05:19:08 PDT 2023,Thu Apr 13 05:19:31 PDT 2023,,,34,100% (20/20),100% (20/20),100% (20/20),"Day 967:

#COVID19 cases keep rising! #WearAMask#GetVaccinated #GetBoosted
 
Global:
Cases: 634,270,502
Deaths: 6,607,765

US:
Cases: 97,977,357
Deaths: 1,074,485",Far-right,,
37PGLWGSJTZ54AT4D1F538PLAS1IKC,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:40 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:40 PDT 2023,,,3XUHV3NRVLR5DGVBQYYGPR1EDDH5HB,AMUCD7GNRWGZ5,Approved,Mon Apr 10 05:21:05 PDT 2023,Mon Apr 10 05:22:27 PDT 2023,Thu Apr 13 05:22:27 PDT 2023,Thu Apr 13 05:22:28 PDT 2023,,,82,100% (5/5),100% (5/5),100% (5/5),"Day 967:

#COVID19 cases keep rising! #WearAMask#GetVaccinated #GetBoosted
 
Global:
Cases: 634,270,502
Deaths: 6,607,765

US:
Cases: 97,977,357
Deaths: 1,074,485",Far-right,,
